all,Bg Long,address,Bg Lat,latitude,longitude
McDonalds,-94.937829,"17974 Logan Rd, Leavenworth, KS 66048",39.294658,39.294658,-94.937829
McDonalds,-94.332727,"2101 N Commercial St, Harrisonville, MO 64701",38.642654,38.642654,-94.332727
McDonalds,-95.208095,"21521 McLouth Rd, Mc Louth, KS 66054",39.1842,39.1842,-95.208095
McDonalds,-94.675902,"1409 W Amity St, Louisburg, KS 66053",38.602801,38.602801,-94.675902
McDonalds,-93.955743,"201 W Us Highway 40, Odessa, MO 64076",38.98795,38.98795,-93.955743
McDonalds,-93.969224,"498 E South St, Richmond, MO 64085",39.29975,39.29975,-93.969224
McDonalds,-95.231114,"901 W 23rd St, Lawrence, KS 66046",38.935554,38.935554,-95.231114
McDonalds,-93.870243,"1222 Main St, Lexington, MO 64067",39.175107,39.175107,-93.870243
McDonalds,-94.866557,"1610 E Peoria St, Paola, KS 66071",38.585181,38.585181,-94.866557
McDonalds,-95.231114,"3241 Iowa St, Lawrence, KS 66046",38.935554,38.935554,-95.231114
McDonalds,-95.214437,"522 Ames St, Baldwin City, KS 66006",38.79708,38.79708,-95.214437
McDonalds,-95.29948,"4911 W 6th St, Lawrence, KS 66049",38.97167,38.97167,-95.29948
McDonalds,-95.136612,"118 S 8th St, Atchison, KS 66002",39.552673,39.552673,-95.136612
McDonalds,-94.472199,"9701 N Ash Ave, Kansas City, MO 64157",39.276168,39.276168,-94.472199
McDonalds,-93.713662,"1865 Highway 13 # 13 3, Higginsville, MO 64037",39.062604,39.062604,-93.713662
McDonalds,-94.872179,"6108 Lake Ave, Saint Joseph, MO 64504",39.707572,39.707572,-94.872179
McDonalds,-94.822409,"3417 S Belt Hwy, Saint Joseph, MO 64503",39.73689,39.73689,-94.822409
McDonalds,-94.238464,"1515 Bob Griffin Rd, Cameron, MO 64429",39.73556,39.73556,-94.238464
McDonalds,-94.803249,"601 N Belt Hwy, Saint Joseph, MO 64506",39.786386,39.786386,-94.803249
McDonalds,-94.803249,"1311 N Belt Hwy Ste C, Saint Joseph, MO 64506",39.786386,39.786386,-94.803249
McDonalds,-72.901664,"2320 Dixwell Ave, Hamden, CT 06514",41.383965,41.383965,-72.901664
McDonalds,-72.644149,"350 Bloomfield Ave, Windsor, CT 06095",41.85076,41.85076,-72.644149
McDonalds,-72.929334,"280 Kimberly Ave, New Haven, CT 06519",41.28291,41.28291,-72.929334
McDonalds,-87.6,"100 W Sauk Trl, Chicago Heights, IL 60411",41.51,41.51,-87.6
McDonalds,-87.46,"3927 Ridge Rd, Highland, IN 46322",41.55,41.55,-87.46
McDonalds,-72.878214,"894 Meriden Waterbury Tpke, Southington, CT 06489",41.60075,41.60075,-72.878214
McDonalds,-72.607019,"777 Meadow St, Chicopee, MA 01013",42.14819,42.14819,-72.607019
McDonalds,-72.625272,"850 Suffield St, Agawam, MA 01001",42.088621,42.088621,-72.625272
McDonalds,-73.055289,"751 New Haven Rd, Naugatuck, CT 06770",41.490695,41.490695,-73.055289
McDonalds,-87.81,"1988 1st St, Highland Park, IL 60035",42.18,42.18,-87.81
McDonalds,-72.070714,"675 Queen St, Southington, CT 06489",41.354845,41.354845,-72.070714
McDonalds,-72.878214,"185 Asylum St, Hartford, CT 06103",41.60075,41.60075,-72.878214
McDonalds,-87.93,"1355 E Lake Cook Rd, Wheeling, IL 60090",42.13,42.13,-87.93
McDonalds,-88.14,"7455 Barrington Rd, Hanover Park, IL 60133",41.98,41.98,-88.14
McDonalds,-72.674069,"98 Weston St, Hartford, CT 06120",41.763325,41.763325,-72.674069
McDonalds,-72.674069,"214 Prospect Ave, Hartford, CT 06106",41.763325,41.763325,-72.674069
McDonalds,-87.72,"4855 Sauk Trl, Richton Park, IL 60471",41.48,41.48,-87.72
McDonalds,-72.674069,"507 Flatbush Ave, Hartford, CT 06106",41.763325,41.763325,-72.674069
McDonalds,-72.694296,"162 Shield St, West Hartford, CT 06110",41.763209,41.763209,-72.694296
McDonalds,-72.7361,"494 Windsor Ave, Windsor, CT 06095",41.732272,41.732272,-72.7361
McDonalds,-88.17,"2S602 State Route 59, Warrenville, IL 60555",41.82,41.82,-88.17
McDonalds,-72.737414,"2534 Albany Ave, West Hartford, CT 06117",41.82984,41.82984,-72.737414
McDonalds,-72.7469,"1402 Allen St, Springfield, MA 01118",41.790145,41.790145,-72.7469
McDonalds,-72.537634,"2915 Main St, Glastonbury, CT 06033",42.097626,42.097626,-72.537634
McDonalds,-72.608074,"1261 Burnside Ave, East Hartford, CT 06108",41.706495,41.706495,-72.608074
McDonalds,-72.620226,"635 Hartford Rd, New Britain, CT 06053",41.780087,41.780087,-72.620226
McDonalds,-72.782264,"2375 Berlin Tpke, Newington, CT 06111",41.667705,41.667705,-72.782264
McDonalds,-72.73119,"109 Salem Tpke, Norwich, CT 06360",41.697017,41.697017,-72.73119
McDonalds,-72.095329,"1992 Silas Deane Hwy, Rocky Hill, CT 06067",41.548955,41.548955,-72.095329
McDonalds,-72.637772,"2800 Berlin Tpke, Newington, CT 06111",41.668988,41.668988,-72.637772
McDonalds,-72.73119,"1221 Tolland Tpke, Manchester, CT 06040",41.697017,41.697017,-72.73119
McDonalds,-72.522669,"70 W Center St, Manchester, CT 06040",41.775335,41.775335,-72.522669
McDonalds,-72.522669,"718 Rubber Ave, Naugatuck, CT 06770",41.775335,41.775335,-72.522669
McDonalds,-73.055289,"40 Martin Luther King Dr, New Britain, CT 06051",41.490695,41.490695,-73.055289
McDonalds,-72.782264,"144 Deming St, South Windsor, CT 06074",41.667705,41.667705,-72.782264
McDonalds,-87.98,"15 E Dundee Rd, Arlington Heights, IL 60004",42.11,42.11,-87.98
McDonalds,-72.606739,"698 W Main St, New Britain, CT 06053",41.826115,41.826115,-72.606739
McDonalds,-72.782264,"185 New Britain Rd, Berlin, CT 06037",41.667705,41.667705,-72.782264
McDonalds,-72.770591,"89 Cornerstone Dr, South Windsor, CT 06074",41.62668,41.62668,-72.770591
McDonalds,-88.2,"305 S Neltnor Blvd, West Chicago, IL 60185",41.9,41.9,-88.2
McDonalds,-72.874703,"260 New Britain Ave, Plainville, CT 06062",41.870235,41.870235,-72.874703
McDonalds,-72.868253,"230 New Britain Ave, Plainville, CT 06062",41.671118,41.671118,-72.868253
McDonalds,-87.93,"188 E Dundee Rd, Wheeling, IL 60090",42.13,42.13,-87.93
McDonalds,-87.46,"9117 Indianapolis Blvd, Highland, IN 46322",41.55,41.55,-87.46
McDonalds,-88.19,"4320 Ferry Rd, Warrenville, IL 60555",41.82,41.82,-88.19
McDonalds,-88.09,"522 W Golf Rd, Schaumburg, IL 60195",42.05,42.05,-88.09
McDonalds,-72.631304,"7 Maple St, Plainville, CT 06062",41.929688,41.929688,-72.631304
McDonalds,-72.868253,"30 Shunpike Rd, Cromwell, CT 06416",41.671118,41.671118,-72.868253
McDonalds,-88.04,"775 E Algonquin Rd, Schaumburg, IL 60173",42.05,42.05,-88.04
McDonalds,-72.887444,"646 Farmington Ave, Bristol, CT 06010",41.82396,41.82396,-72.887444
McDonalds,-88.17,"514 N River Rd, Naperville, IL 60563",41.79,41.79,-88.17
McDonalds,-87.98,"1920 N Arlington Heights Rd, Arlington Heights, IL 60004",42.11,42.11,-87.98
McDonalds,-72.442773,"914 Washington St, Middletown, CT 06457",41.867843,41.867843,-72.442773
McDonalds,-88.13,"892 W 75th St, Naperville, IL 60565",41.73,41.73,-88.13
McDonalds,-72.94619,"611 S Main St, Middletown, CT 06457",41.674498,41.674498,-72.94619
McDonalds,-72.649839,"15 E High St, East Hampton, CT 06424",41.56266,41.56266,-72.649839
McDonalds,-72.504113,"470 Lewis Ave, Meriden, CT 06451",41.583119,41.583119,-72.504113
McDonalds,-72.826369,"28 Hazard Ave, Enfield, CT 06082",41.51832,41.51832,-72.826369
McDonalds,-72.594139,"783 E Main St, Meriden, CT 06450",41.999734,41.999734,-72.594139
McDonalds,-72.797811,"412 W Main St, Meriden, CT 06451",41.536306,41.536306,-72.797811
McDonalds,-87.84,"4193 Dundee Rd, Northbrook, IL 60062",42.13,42.13,-87.84
McDonalds,-88.04,"1570 E Northwest Hwy, Palatine, IL 60074",42.11,42.11,-88.04
McDonalds,-72.594139,"214 College Hwy, Southwick, MA 01077",41.999734,41.999734,-72.594139
McDonalds,-88.14,"1335 N County Farm Rd, Carol Stream, IL 60188",41.92,41.92,-88.14
McDonalds,-87.74,"4010 Lincoln Hwy, Matteson, IL 60443",41.51,41.51,-87.74
McDonalds,-73.121384,"170 N Plains Industrial Rd, Wallingford, CT 06492",41.803355,41.803355,-73.121384
McDonalds,-72.818724,"608 N Colony Rd, Wallingford, CT 06492",41.453601,41.453601,-72.818724
McDonalds,-72.818724,"184 Chase Ave, Waterbury, CT 06704",41.453601,41.453601,-72.818724
McDonalds,-87.87,"50 Waukegan Rd, Deerfield, IL 60015",42.17,42.17,-87.87
McDonalds,-88.19,"28231 Diehl Rd, Warrenville, IL 60555",41.82,41.82,-88.19
McDonalds,-72.200074,"850 S Main St, Cheshire, CT 06410",41.96566,41.96566,-72.200074
McDonalds,-72.901864,"375 S Main St, Colchester, CT 06415",41.498075,41.498075,-72.901864
McDonalds,-72.328573,"693 Main St, Torrington, CT 06790",41.574438,41.574438,-72.328573
McDonalds,-73.121384,"360 Main St, Springfield, MA 01105",41.803355,41.803355,-73.121384
McDonalds,-72.583264,"429 Memorial Ave, West Springfield, MA 01089",42.096,42.096,-72.583264
McDonalds,-72.206332,"325 Union St, Waterbury, CT 06706",41.710542,41.710542,-72.206332
McDonalds,-87.84,"455 N la Grange Rd, Frankfort, IL 60423",41.5,41.5,-87.84
McDonalds,-73.046155,"299 E Main St, Westfield, MA 01085",41.554082,41.554082,-73.046155
McDonalds,-72.754675,"33 Plainfield St, Springfield, MA 01104",42.120177,42.120177,-72.754675
McDonalds,-88.03,"3140 Kirchoff Rd, Rolling Meadows, IL 60008",42.08,42.08,-88.03
McDonalds,-72.623498,"782 State St, Springfield, MA 01109",42.105568,42.105568,-72.623498
McDonalds,-72.566664,"118 Storrs Rd, Mansfield Center, CT 06250",42.11669,42.11669,-72.566664
McDonalds,-72.197004,"660 Liberty St, Springfield, MA 01104",41.763389,41.763389,-72.197004
McDonalds,-72.562717,"564 Straits Tpke, Watertown, CT 06795",42.126282,42.126282,-72.562717
McDonalds,-87.84,"2261 Northbrook Ct, Northbrook, IL 60062",42.13,42.13,-87.84
McDonalds,-72.754675,"717 Page Blvd, Springfield, MA 01104",42.120177,42.120177,-72.754675
McDonalds,-72.562717,"809 Boston Rd, Springfield, MA 01119",42.126282,42.126282,-72.562717
McDonalds,-72.501804,"129 Washington Ave, North Haven, CT 06473",42.116665,42.116665,-72.501804
McDonalds,-88.04,"720 E Higgins Rd, Schaumburg, IL 60173",42.05,42.05,-88.04
McDonalds,-87.69,"2400 Lincoln Hwy, Olympia Fields, IL 60461",41.52,41.52,-87.69
McDonalds,-72.607434,"350 Burnett Rd, Chicopee, MA 01020",42.206965,42.206965,-72.607434
McDonalds,-72.598574,"2194 Northampton St, Holyoke, MA 01040",42.17273,42.17273,-72.598574
McDonalds,-72.607434,"1 Massachusetts Ave, Ludlow, MA 01056",42.206965,42.206965,-72.607434
McDonalds,-72.468554,"365 Universal Dr N, North Haven, CT 06473",42.154955,42.154955,-72.468554
McDonalds,-88.1,"550 S Roselle Rd, Schaumburg, IL 60193",42.01,42.01,-88.1
McDonalds,-72.598574,"420 Center St, Ludlow, MA 01056",42.17273,42.17273,-72.598574
McDonalds,-72.465173,"285 Maple St, Holyoke, MA 01040",42.170423,42.170423,-72.465173
McDonalds,-72.607434,"280 Branford Rd, North Branford, CT 06471",42.206965,42.206965,-72.607434
McDonalds,-72.771926,"1260 Dixwell Ave, Hamden, CT 06514",41.330159,41.330159,-72.771926
McDonalds,-87.5,"515 Ridge Rd, Munster, IN 46321",41.55,41.55,-87.5
McDonalds,-72.594199,"40 North St, Blandford, MA 01008",41.27966,41.27966,-72.594199
McDonalds,-72.924829,"617 Boston Post Rd, Guilford, CT 06437",42.17963,42.17963,-72.924829
McDonalds,-72.681043,"184 Thorndike, Palmer, MA 01069",41.283021,41.283021,-72.681043
McDonalds,-72.347921,"78 Town St, Norwich, CT 06360",42.18495,42.18495,-72.347921
McDonalds,-88.09,"72 Stratford Dr, Bloomingdale, IL 60108",41.95,41.95,-88.09
McDonalds,-72.523272,"424 W Main St, Branford, CT 06405",41.27788,41.27788,-72.523272
McDonalds,-88.11,"2175 W Roosevelt Rd, Wheaton, IL 60187",41.86,41.86,-88.11
McDonalds,-72.109789,"1061 Boston Post Rd, Old Saybrook, CT 06475",41.4353,41.4353,-72.109789
McDonalds,-72.672184,"44 Division St, Derby, CT 06418",42.270792,42.270792,-72.672184
McDonalds,-88.03,"1775 Algonquin Rd, Rolling Meadows, IL 60008",42.08,42.08,-88.03
McDonalds,-87.93,"1200 S Milwaukee Ave, Prospect Heights, IL 60070",42.1,42.1,-87.93
McDonalds,-73.331769,"652 New Haven Ave, Derby, CT 06418",42.027385,42.027385,-73.331769
McDonalds,-72.227505,"57 Boston Post Rd, Orange, CT 06477",41.369034,41.369034,-72.227505
McDonalds,-87.55,"17810 Torrence Ave, Lansing, IL 60438",41.57,41.57,-87.55
McDonalds,-73.02644,"1678 Route 12, Gales Ferry, CT 06335",41.279404,41.279404,-73.02644
McDonalds,-72.011775,"366 Main St, Sturbridge, MA 01566",41.607016,41.607016,-72.011775
McDonalds,-72.081435,"221 King St, Northampton, MA 01060",41.425757,41.425757,-72.081435
McDonalds,-72.082027,"E Main, Southbridge, MA 01550",42.109278,42.109278,-72.082027
McDonalds,-72.632384,"335 Main St, Niantic, CT 06357",42.317816,42.317816,-72.632384
McDonalds,-72.034399,"796 Norwich Rd, Plainfield, CT 06374",42.074025,42.074025,-72.034399
McDonalds,-72.197249,"554 Providence Rd, Danielson, CT 06239",41.332343,41.332343,-72.197249
McDonalds,-71.914414,"48 Danbury Rd, New Milford, CT 06776",41.681266,41.681266,-71.914414
McDonalds,-87.51,"6437 S Columbia Ave, Hammond, IN 46320",41.62,41.62,-87.51
McDonalds,-73.410424,"1376 Boston Post Rd, Milford, CT 06460",41.57751,41.57751,-73.410424
McDonalds,-72.096449,"117 West St, Ware, MA 01082",41.356385,41.356385,-72.096449
McDonalds,-73.057314,"117 Boston Post Rd, Waterford, CT 06385",41.225019,41.225019,-73.057314
McDonalds,-72.241889,"377 Russell St, Hadley, MA 01035",42.26048,42.26048,-72.241889
McDonalds,-72.129134,"1075 N Main St, Dayville, CT 06241",41.34285,41.34285,-72.129134
McDonalds,-72.589234,"390 Monroe Tpke, Monroe, CT 06468",42.34334,42.34334,-72.589234
McDonalds,-87.94,"999 N Elmhurst Rd, Mount Prospect, IL 60056",42.07,42.07,-87.94
McDonalds,-73.396258,"155 Parkway N, New London, CT 06320",41.462093,41.462093,-73.396258
McDonalds,-72.070714,"80 Hawley Ln, Trumbull, CT 06611",41.354845,41.354845,-72.070714
McDonalds,-72.096449,"130 Route 44, Millerton, NY 12546",41.356385,41.356385,-72.096449
McDonalds,-73.218634,"439 Bridgeport Ave, Milford, CT 06460",41.23493,41.23493,-73.218634
McDonalds,-73.5204,"10 Hawley Ln, Trumbull, CT 06611",41.960025,41.960025,-73.5204
McDonalds,-87.94,"100 W Rand Rd, Mount Prospect, IL 60056",42.07,42.07,-87.94
McDonalds,-73.218634,"72 Newtown Rd, Danbury, CT 06810",41.23493,41.23493,-73.218634
McDonalds,-88.17,"1520 N Naper Blvd, Naperville, IL 60563",41.79,41.79,-88.17
McDonalds,-73.453889,"Charlton Mass Pike West Boun, Charlton, MA 01507",41.392592,41.392592,-73.453889
McDonalds,-88,"633 Meacham Rd, Elk Grove Village, IL 60007",42.01,42.01,-88
McDonalds,-87.48,"1811 E Columbus Dr, East Chicago, IN 46312",41.63,41.63,-87.48
McDonalds,-71.959474,"3078 Route 22, Dover Plains, NY 12522",41.35016,41.35016,-71.959474
McDonalds,-73.218634,"2360 Route 22, Dover Plains, NY 12522",41.23493,41.23493,-73.218634
McDonalds,-73.584375,"6 Providence Pike, Putnam, CT 06260",41.725074,41.725074,-73.584375
McDonalds,-73.584375,"2439 Barnum Ave, Stratford, CT 06615",41.725074,41.725074,-73.584375
McDonalds,-71.887661,"245 Housatonic St, Lee, MA 01238",41.924337,41.924337,-71.887661
McDonalds,-73.131906,"4219 Main St, Bridgeport, CT 06606",41.197266,41.197266,-73.131906
McDonalds,-73.249255,"3 Padanaram Rd, Danbury, CT 06811",42.305298,42.305298,-73.249255
McDonalds,-73.191269,"1025 Main St, Stratford, CT 06615",41.18188,41.18188,-73.191269
McDonalds,-73.444604,"250 North Ave, Bridgeport, CT 06606",41.445955,41.445955,-73.444604
McDonalds,-87.98,"45 E Golf Rd, Arlington Heights, IL 60005",42.07,42.07,-87.98
McDonalds,-73.191269,"2 Lake Ave, Danbury, CT 06810",41.18188,41.18188,-73.191269
McDonalds,-87.84,"2741 Pfingsten Rd, Glenview, IL 60026",42.09,42.09,-87.84
McDonalds,-73.249255,"240 West Rd, Lee, MA 01238",42.305298,42.305298,-73.249255
McDonalds,-73.45377,"477 S Broad St, Meriden, CT 06450",41.408563,41.408563,-73.45377
McDonalds,-71.864679,"8 Lake St, Spencer, MA 01562",42.1176,42.1176,-71.864679
McDonalds,-73.249255,"7 Backus Ave, Danbury, CT 06810",42.305298,42.305298,-73.249255
McDonalds,-72.797811,"2 Lake Avenue Ext, Danbury, CT 06811",41.536306,41.536306,-72.797811
McDonalds,-71.992952,"1900 Fairfield Ave, Bridgeport, CT 06605",42.243873,42.243873,-71.992952
McDonalds,-73.474302,"302 Stockbridge Rd, Great Barrington, MA 01230",41.379502,41.379502,-73.474302
McDonalds,-73.453889,"2101 2nd Ave Se, Cambridge, MN 55008",41.392592,41.392592,-73.453889
McDonalds,-73.225654,"1075 Diffley Rd, Saint Paul, MN 55123",41.158285,41.158285,-73.225654
McDonalds,-88.14,"355 S Schmale Rd, Carol Stream, IL 60188",41.92,41.92,-88.14
McDonalds,-93.244959,"555 Nicollet Mall, Minneapolis, MN 55402",45.566752,45.566752,-93.244959
McDonalds,-93.136637,"Minneapolis, MN 55401",44.804584,44.804584,-93.136637
McDonalds,-87.66,"3132 183rd St, Homewood, IL 60430",41.56,41.56,-87.66
McDonalds,-93.271463,"2400 Nicollet Ave, Minneapolis, MN 55404",44.975902,44.975902,-93.271463
McDonalds,-93.269479,"407 15th Ave Se, Minneapolis, MN 55414",44.984268,44.984268,-93.269479
McDonalds,-93.269479,"210 E Lake St, Minneapolis, MN 55408",44.984268,44.984268,-93.269479
McDonalds,-93.261254,"1100 University Ave Ne, Minneapolis, MN 55413",44.962249,44.962249,-93.261254
McDonalds,-87.48,"4745 Indianapolis Blvd, East Chicago, IN 46312",41.63,41.63,-87.48
McDonalds,-93.287477,"3110 E Lake St, Minneapolis, MN 55406",44.94673,44.94673,-93.287477
McDonalds,-93.247264,"916 W Broadway Ave, Minneapolis, MN 55411",44.99777,44.99777,-93.247264
McDonalds,-93.287477,"1440 Stinson Blvd, Minneapolis, MN 55413",44.94673,44.94673,-93.287477
McDonalds,-93.221033,"4121 Hiawatha Ave, Minneapolis, MN 55406",44.937935,44.937935,-93.221033
McDonalds,-88.11,"2030 S Naperville Rd, Wheaton, IL 60187",41.86,41.86,-88.11
McDonalds,-93.247264,"4435 Lyndale Ave N, Minneapolis, MN 55412",44.99777,44.99777,-93.247264
McDonalds,-93.221033,"1570 University Ave W, Saint Paul, MN 55104",44.937935,44.937935,-93.221033
McDonalds,-87.55,"656 River Oaks Dr, Calumet City, IL 60409",41.61,41.61,-87.55
McDonalds,-88.08,"292 E Army Trail Rd, Glendale Heights, IL 60139",41.92,41.92,-88.08
McDonalds,-87.89,"725 W Golf Rd, Des Plaines, IL 60016",42.05,42.05,-87.89
McDonalds,-93.340979,"729 Long Lake Rd, New Brighton, MN 55112",44.94828,44.94828,-93.340979
McDonalds,-93.19086,"730 Winnetka Ave N, Minneapolis, MN 55427",45.072509,45.072509,-93.19086
McDonalds,-93.249349,"6645 Lyndale Ave S, Minneapolis, MN 55423",45.04981,45.04981,-93.249349
McDonalds,-93.338854,"5525 Xerxes Ave N, Brooklyn Center, MN 55430",45.013246,45.013246,-93.338854
McDonalds,-93.38215,"2322 7th St W, Saint Paul, MN 55116",45.007216,45.007216,-93.38215
McDonalds,-93.283269,"3220 Southdale Cir, Minneapolis, MN 55435",44.87622,44.87622,-93.283269
McDonalds,-93.305003,"244 57th Ave Ne, Minneapolis, MN 55432",45.060869,45.060869,-93.305003
McDonalds,-88.08,"215 North Ave, Glendale Heights, IL 60139",41.92,41.92,-88.08
McDonalds,-93.329822,"9315 Medicine Lake Rd, Minneapolis, MN 55427",44.878265,44.878265,-93.329822
McDonalds,-93.254251,"4201 Winnetka Ave N, Minneapolis, MN 55428",45.096538,45.096538,-93.254251
McDonalds,-93.19086,"5400 W Broadway Ave, Minneapolis, MN 55428",45.072509,45.072509,-93.19086
McDonalds,-87.98,"1152 State St, Lemont, IL 60439",41.67,41.67,-87.98
McDonalds,-93.378233,"471 Marion St, Saint Paul, MN 55103",45.061039,45.061039,-93.378233
McDonalds,-93.378233,"551 Jefferson Ave, Saint Paul, MN 55102",45.061039,45.061039,-93.378233
McDonalds,-93.125019,"1535 Rice St, Saint Paul, MN 55117",44.96278,44.96278,-93.125019
McDonalds,-93.118354,"8040 Nicollet Ave S, Minneapolis, MN 55420",44.936711,44.936711,-93.118354
McDonalds,-93.277789,"7565 France Ave S, Minneapolis, MN 55435",44.83872,44.83872,-93.277789
McDonalds,-93.104748,"2260 Rice St, Saint Paul, MN 55113",44.98983,44.98983,-93.104748
McDonalds,-93.277789,"1650 W 82nd St Ste 900, Minneapolis, MN 55431",44.83872,44.83872,-93.277789
McDonalds,-93.329822,"30 7th St E, Saint Paul, MN 55101",44.878265,44.878265,-93.329822
McDonalds,-93.156774,"401 Robert St N, Saint Paul, MN 55101",45.011238,45.011238,-93.156774
McDonalds,-93.311999,"12659 Wayzata Blvd, Hopkins, MN 55305",44.83254,44.83254,-93.311999
McDonalds,-88,"10 Biesterfield Rd, Elk Grove Village, IL 60007",42.01,42.01,-88
McDonalds,-87.51,"4615 S Calumet Ave, Hammond, IN 46327",41.63,41.63,-87.51
McDonalds,-87.89,"11241 W 159th St, Orland Park, IL 60467",41.59,41.59,-87.89
McDonalds,-93.414414,"2201 Highway 10, Saint Paul, MN 55112",44.918623,44.918623,-93.414414
McDonalds,-87.79,"17171 Harlem Ave, Tinley Park, IL 60477",41.58,41.58,-87.79
McDonalds,-93.19086,"2705 Annapolis Cir N, Minneapolis, MN 55441",45.072509,45.072509,-93.19086
McDonalds,-93.303134,"1273 Robert St S, Saint Paul, MN 55118",45.103917,45.103917,-93.303134
McDonalds,-93.277789,"8100 University Ave Ne, Minneapolis, MN 55432",44.83872,44.83872,-93.277789
McDonalds,-93.427704,"8124 Highway 65 Ne, Minneapolis, MN 55432",45.009277,45.009277,-93.427704
McDonalds,-88.09,"1019 Maple Ave, Lisle, IL 60532",41.79,41.79,-88.09
McDonalds,-93.254251,"8000 Lakeland Ave N, Minneapolis, MN 55445",45.096538,45.096538,-93.254251
McDonalds,-93.254251,"1165 Prosperity Ave, Saint Paul, MN 55106",45.096538,45.096538,-93.254251
McDonalds,-87.61,"801 E 162nd St, South Holland, IL 60473",41.6,41.6,-87.61
McDonalds,-88.06,"445 Roosevelt Rd, Glen Ellyn, IL 60137",41.87,41.87,-88.06
McDonalds,-93.050604,"3045 Holiday Ln, Saint Paul, MN 55121",44.96731,44.96731,-93.050604
McDonalds,-88,"1912 E Higgins Rd, Elk Grove Village, IL 60007",42.01,42.01,-88
McDonalds,-93.151411,"6255 Sycamore Ln N, Osseo, MN 55369",44.845042,44.845042,-93.151411
McDonalds,-93.485988,"1450 Wayzata Blvd E, Wayzata, MN 55391",44.915472,44.915472,-93.485988
McDonalds,-93.115112,"8251 Flying Cloud Dr, Eden Prairie, MN 55344",45.081635,45.081635,-93.115112
McDonalds,-93.431575,"9240 Bloomington Ferry Rd, Minneapolis, MN 55438",45.114841,45.114841,-93.431575
McDonalds,-87.83,"9110 W 159th St, Orland Park, IL 60462",41.62,41.62,-87.83
McDonalds,-93.432813,"4000 W Old Shakopee Rd, Minneapolis, MN 55437",44.86231,44.86231,-93.432813
McDonalds,-93.381663,"598 Prairie Center Dr, Eden Prairie, MN 55344",44.825987,44.825987,-93.381663
McDonalds,-93.377549,"1841 Suburban Ave, Saint Paul, MN 55119",45.110569,45.110569,-93.377549
McDonalds,-93.345405,"1797 Cope Ave E, Maplewood, MN 55109",44.825413,44.825413,-93.345405
McDonalds,-88.04,"2310 75th St, Woodridge, IL 60517",41.75,41.75,-88.04
McDonalds,-88,"1450 Busse Rd, Elk Grove Village, IL 60007",42.01,42.01,-88
McDonalds,-93.020884,"4565 Erin Ln, Eagan, MN 55122",45.015576,45.015576,-93.020884
McDonalds,-93.487463,"1 Central St, Circle Pines, MN 55014",45.095715,45.095715,-93.487463
McDonalds,-93.020884,"5760 Cahill Ave, Inver Grove Heights, MN 55076",45.015576,45.015576,-93.020884
McDonalds,-93.196531,"13595 83rd Way N, Maple Grove, MN 55369",44.802549,44.802549,-93.196531
McDonalds,-93.143581,"2070 County Road E E, Saint Paul, MN 55110",45.12432,45.12432,-93.143581
McDonalds,-87.89,"444 S River Rd, Des Plaines, IL 60016",42.05,42.05,-87.89
McDonalds,-93.431575,"2901 Highway 13 W, Burnsville, MN 55337",45.114841,45.114841,-93.431575
McDonalds,-93.011181,"11364 Foley Blvd NW, Minneapolis, MN 55448",45.080369,45.080369,-93.011181
McDonalds,-93.003154,"3075 80th St E, Inver Grove Heights, MN 55076",44.951936,44.951936,-93.003154
McDonalds,-93.273599,"10270 Baltimore St NE, Minneapolis, MN 55449",44.76771,44.76771,-93.273599
McDonalds,-87.89,"9815 Milwaukee Ave, Des Plaines, IL 60016",42.05,42.05,-87.89
McDonalds,-93.038072,"3080 Coon Rapids Blvd NW, Coon Rapids, MN 55433",44.84173,44.84173,-93.038072
McDonalds,-88.02,"1301 E Irving Park Rd, Itasca, IL 60143",41.97,41.97,-88.02
McDonalds,-93.317723,"4950 Highway 61 N, Saint Paul, MN 55110",45.164388,45.164388,-93.317723
McDonalds,-93.557095,"770 Excelsior Blvd, Excelsior, MN 55331",45.071493,45.071493,-93.557095
McDonalds,-93.547749,"8101 Old Carriage Ct, Shakopee, MN 55379",44.86314,44.86314,-93.547749
McDonalds,-87.55,"2004 Sibley Blvd, Calumet City, IL 60409",41.61,41.61,-87.55
McDonalds,-87.82,"530 Waukegan Rd, Glenview, IL 60025",42.07,42.07,-87.82
McDonalds,-87.69,"3010 W 159th St, Markham, IL 60428",41.6,41.6,-87.69
McDonalds,-93.49725,"12401 Ulysses St NE, Minneapolis, MN 55434",44.776722,44.776722,-93.49725
McDonalds,-93.487463,"12321 Champlin Dr, Champlin, MN 55316",45.095715,45.095715,-93.487463
McDonalds,-88.01,"540 W North Ave, Lombard, IL 60148",41.87,41.87,-88.01
McDonalds,-87.76,"5441 159th St, Oak Forest, IL 60452",41.61,41.61,-87.76
McDonalds,-93.385269,"610 Apollo Dr, Circle Pines, MN 55014",45.16951,45.16951,-93.385269
McDonalds,-93.583834,"3990 12th Ave E, Shakopee, MN 55379",44.988689,44.988689,-93.583834
McDonalds,-93.301244,"7667 150th St W, Saint Paul, MN 55124",45.187199,45.187199,-93.301244
McDonalds,-93.139549,"227 Marschall Rd, Shakopee, MN 55379",45.15297,45.15297,-93.139549
McDonalds,-87.89,"1960 S Mount Prospect Rd, Des Plaines, IL 60018",42.01,42.01,-87.89
